,sentence,target,type,hateSpeech
750,কাওয়া কাদেরের পাব্লিসিটি স্টান্ট !!!!!!!!!!!!,male,slander,1
751,কাওয়ারে লুচ্চাকে সত্ বলায় না হেসে পারলাম না হা হা হা ।,ind,slander,1
752,কাত্তার বাচ্চাদের জন্য দেশটাই শেষ,ind,slander,1
753,কাদের তোকে বলছি শোন তুই নিজে স্বীকার করতে চাস আওয়ামী লীগ ভিতরে দুষিত রক্ত আছে তোর নিজের জন্মের ঠিক নেই নেক্সটাইম কোন কথা বলার আগে আওয়ামী লীগকে নিয়ে বলবি বিএনপিকে নিয়ে এবং জামাত শিবিরকে নিয়ে না,male,slander,1
754,কাদের হালা নুয়াখাইল্লা।,male,slander,1
755,কানকি মাগি আর ছুদির বাই সাউয়ার জাযগিরি করতেছ,female,gender_slander,1
756,কানকির পুলা পাপন অবিলম্বে পদত্যাগ কর বাংলাদেশের ক্রিকেট টা কে শেষ করে দিচ্ছে,male,slander,1
757,কানকির পোলা কানকির পোলা কানকির পোলা কানকির পোলা কানকির পোলা কানকির পোলা,male,slander,1
758,কালকে চুদিরপো পাপনের বিরুদ্দে ঢাকা মিরপুর স্টেডিয়াম এর সামনে আন্দোলন করবো কে কে আছেন আমার সাথে লাইক দিয়ে সারা দিন যারা সাকিব ভাইকে ভালোবাসেন তারা অবশ্যই আসবেন আমাদের একটাই দাবি চুদিরপো মাদারচোদ পাপনের পদত্যাগ চাই,ind,slander,1
759,কাশ্মীর ইস্যুতে কৃষ্ণ ভোদাবানের সামনে রাধা মাগীকে লেংটা করে চুদে দিয়েছিলো পাকিস্তান,female,callToViolence_gender,1
760,কি করে চুদলে মেয়ে সন্তান হবে,ind,callToViolence,1
761,কি দূধ হয়েছে মুয়ুরি আপার,female,gender,1
762,কি পাগলি বাবা,female,gender,1
763,কি ফালতু কথা বার্তা উপস্থাপিকা কে অস্কার নোবেল সব দেওয়া হোক।সাইজ নিয়ে কি হ্যাপি এই ফাজিল টা। ইডিয়ট,female,slander,1
764,কি বলব ভাষা হারিয়ে ফেলেছি জানোয়ার কে হার মানায় সালা কুত্তা তাকে জবাই করা দরকার,ind,slander,1
