,sentence,target,type,hateSpeech
1661,তদন্ত করে কে কে অপরাধি তাদের সবাইকে জনসম্মুখে কোর্সফায়ার করা হক।কোন বিচারের দরকার নাই এটা আমার একান্তব্যক্তিগত কথা,,,0
1662,তদের বিরুদ্ধে একশন নেওয়া হবে ত্বরা বাস্তবেই ইয়াবা ব্যবসা করিস।থানায় তদের নামে জিডি করা হয়েছে,,,0
1663,তর বুদাই আগুন লাগাই দিব,,,0
1664,তাও মাথায় টুপি টা আছে আহাহাহা শয়তানের কিরূপ,,,0
1665,তাদের হাতে অস্ত্র ছিল তাই কেউ সামনে আগাতে সাহস পায় নাই। যদি সবাই মিলে চেষ্টা করতো তাহলে ছেলেটা মৃত্যুবরণ করত না।আর রিফাতের স্ত্রীকে ভালভাবে জিজ্ঞেস করা উচিত। তাহলে ঘটনা আরো পরিস্কার হবে।,,,0
1666,তার সএী পিচে পিচে হেডে চলছে,,,0
1667,তারাতাড়ি ফাঁসি দেন আমাদের বোনের আত্মার শান্তি পাবে,,,0
1668,তুই কিজাত সালাম দিছত,,,0
1669,তে ফ্রি খাবার দেয় ।অবাক কাণ্ড ।অদ্ভুত এ দেশ ।,,,0
1670,তোমার জারি গান ভুল হয়েছে । কারণ স্ত্রীর পরিকল্পনায় স্বামীকে হত্যা করিয়েছে । ভাই গানটি সংশোধন করে আবার পরিবেশন করুন । ধন্যবাদ,,,0
1671,তোর দরকার আমাকে বলতে আমি লাগাতাম,,,0
1672,ত্রকটি সুন্দর রায় দিয়েছেন বাংলাদেশ সরকার আমরা সকল ত্রস্তরের জন গন খুসি দুরুতো বেগে রায় কার জোকর করা হোক,,,0
1673,দারুন ভাই মজা পাইলাম,,,0
1674,দুই জনই সমান অপরাধী,,,0
1675,দেশ,,,0
1676,দেশে বিচার নেই দুই এক দিন এদিক ওদিক করে আবার আগের মত শাসন বা বস্তা চলবে কারন নয়ন বন্ড বাহিনী আওয়ামী ভাবা পনন,,,0
